CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
17.314.329/0001-20;2025-12-31;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;FRE WEB;148991;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148991
17.314.329/0001-20;2025-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;FRE WEB;149314;2025-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149314
17.344.597/0001-94;2025-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;FRE WEB;149154;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149154
17.359.233/0001-88;2025-12-31;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;026760;FRE WEB;148151;2025-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148151
17.765.891/0001-70;2025-12-31;1;GRUPO SALTA EDUCAÇÃO S.A.;027820;FRE WEB;145075;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145075
17.765.891/0001-70;2025-12-31;2;GRUPO SALTA EDUCAÇÃO S.A.;027820;FRE WEB;149522;2025-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149522
18.174.270/0001-84;2025-12-31;1;DOTZ S.A.;025836;FRE WEB;148892;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148892
18.328.118/0001-09;2025-12-31;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;025089;FRE WEB;148475;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148475
18.328.118/0001-09;2025-12-31;2;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;025089;FRE WEB;149430;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149430
18.483.666/0001-03;2025-12-31;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;025933;FRE WEB;149225;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149225
18.494.485/0001-82;2025-12-31;1;PORTO SUDESTE V.M. S.A.;023523;FRE WEB;148401;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148401
18.572.225/0001-88;2025-12-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;023868;FRE WEB;148702;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148702
18.593.815/0001-97;2025-12-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;024236;FRE WEB;149002;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149002
18.903.785/0001-78;2025-12-31;1;HOLDING DO ARAGUAIA S.A.;026565;FRE WEB;148447;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148447
19.014.221/0001-47;2025-12-31;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;027103;FRE WEB;149114;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149114
19.208.022/0001-70;2025-12-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;023884;FRE WEB;148454;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148454
19.403.252/0001-90;2025-12-31;1;EMCCAMP RESIDENCIAL S.A.;025909;FRE WEB;148760;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148760
19.521.322/0001-04;2025-12-31;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;023922;FRE WEB;148736;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148736
19.526.748/0001-50;2025-12-31;1;COMPANHIA INDUSTRIAL CATAGUASES;003395;FRE WEB;149185;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149185
19.527.586/0001-75;2025-12-31;1;COMPANHIA ENERGÉTICA SINOP S/A;024155;FRE WEB;148412;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148412
19.527.639/0001-58;2025-12-31;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;003271;FRE WEB;148603;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148603
19.642.306/0001-70;2025-12-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;023833;FRE WEB;149131;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149131
20.247.322/0001-47;2025-12-31;1;ALLIED TECNOLOGIA S.A.;025330;FRE WEB;148501;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148501
20.247.322/0001-47;2025-12-31;2;ALLIED TECNOLOGIA S.A.;025330;FRE WEB;149497;2025-06-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149497
20.258.278/0001-70;2025-12-31;1;OUROFINO S.A.;023507;FRE WEB;148284;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148284
20.512.706/0001-40;2025-12-31;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;027057;FRE WEB;148586;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148586
20.512.706/0001-40;2025-12-31;2;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;027057;FRE WEB;149361;2025-06-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149361
20.514.555/0001-69;2025-12-31;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;026670;FRE WEB;148386;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148386
20.514.590/0001-88;2025-12-31;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;026662;FRE WEB;148385;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148385
21.110.778/0001-23;2025-12-31;1;OLIVEIRA TRUST S.A.;026417;FRE WEB;148822;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148822
21.240.146/0001-84;2025-12-31;1;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;025658;FRE WEB;148550;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148550
21.240.146/0001-84;2025-12-31;2;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;025658;FRE WEB;148593;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148593
21.240.146/0001-84;2025-12-31;3;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;025658;FRE WEB;149319;2025-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149319
21.254.073/0001-80;2025-12-31;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;003450;FRE WEB;148456;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148456
21.314.559/0001-66;2025-12-31;1;MOVIDA PARTICIPACOES SA;023825;FRE WEB;149018;2025-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149018
21.314.559/0001-66;2025-12-31;2;MOVIDA PARTICIPACOES SA;023825;FRE WEB;149474;2025-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149474
21.389.501/0001-81;2025-12-31;1;COMPASS GÁS E ENERGIA S.A.;025127;FRE WEB;148580;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148580
21.389.501/0001-81;2025-12-31;2;COMPASS GÁS E ENERGIA S.A.;025127;FRE WEB;149255;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149255
21.414.457/0001-12;2025-12-31;1;LEADS CIA. SECURITIZADORA;023558;FRE WEB;147056;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147056
21.728.083/0001-00;2025-12-31;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;026654;FRE WEB;148389;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148389
21.748.188/0001-20;2025-12-31;1;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;027804;FRE WEB;144911;2025-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144911
21.748.188/0001-20;2025-12-31;2;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;027804;FRE WEB;149410;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149410
22.163.297/0001-49;2025-12-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;FRE WEB;148451;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148451
22.261.473/0001-85;2025-12-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;149159;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149159
22.261.473/0001-85;2025-12-31;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;149559;2025-06-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149559
22.266.175/0001-88;2025-12-31;1;FERTILIZANTES HERINGER S.A.;020621;FRE WEB;149102;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149102
22.543.331/0001-00;2025-12-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;145235;2025-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145235
22.543.331/0001-00;2025-12-31;2;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;145395;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145395
22.543.331/0001-00;2025-12-31;3;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;146110;2025-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146110
22.543.331/0001-00;2025-12-31;4;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;147016;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147016
22.543.331/0001-00;2025-12-31;5;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;147428;2025-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147428
23.041.875/0001-37;2025-12-31;1;ALMACENES ÉXITO S.A.;080225;FRE WEB;149026;2025-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149026
23.096.269/0001-19;2025-12-31;1;RIO PARANA ENERGIA S.A.;025623;FRE WEB;149110;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149110
23.096.269/0001-19;2025-12-31;2;RIO PARANA ENERGIA S.A.;025623;FRE WEB;149112;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149112
23.236.821/0001-27;2025-12-31;1;PATRIMAR ENGENHARIA S.A.;025305;FRE WEB;149007;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149007
23.373.000/0001-32;2025-12-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;149013;2025-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149013
23.438.929/0001-00;2025-12-31;1;ALARES INTERNET PARTICIPAÇÕES S/A;025194;FRE WEB;148597;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148597
23.994.857/0001-70;2025-12-31;1;ATOM EDUCAÇÃO E EDITORA S.A.;027677;FRE WEB;149115;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149115
24.230.275/0001-80;2025-12-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;FRE WEB;148987;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148987
24.230.275/0001-80;2025-12-31;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;FRE WEB;149045;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149045
24.396.489/0001-20;2025-12-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;FRE WEB;148954;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148954
24.624.490/0001-65;2025-12-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;FRE WEB;148384;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148384
24.624.551/0001-94;2025-12-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;FRE WEB;148391;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148391
24.921.465/0001-43;2025-12-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;FRE WEB;148709;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148709
24.962.466/0001-36;2025-12-31;1;RUMO MALHA NORTE S.A.;015300;FRE WEB;148861;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148861
24.990.777/0001-09;2025-12-31;1;GRUPO MATEUS S.A.;025186;FRE WEB;148411;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148411
25.249.439/0001-83;2025-12-31;1;HOSPITAL CARE CALEDONIA S.A.;025771;FRE WEB;149089;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149089
25.369.840/0001-57;2025-12-31;1;COMERC ENERGIA S.A.;026280;FRE WEB;148719;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148719
26.072.786/0001-46;2025-12-31;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;FRE WEB;147045;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147045
26.345.998/0001-50;2025-12-31;1;TC S.A.;026077;FRE WEB;148905;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148905
26.462.693/0001-28;2025-12-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;FRE WEB;148469;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148469
26.609.050/0001-64;2025-12-31;1;TRAVESSIA SECURITIZADORA S.A.;024082;FRE WEB;148257;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148257
26.609.050/0001-64;2025-12-31;2;TRAVESSIA SECURITIZADORA S.A.;024082;FRE WEB;148522;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148522
26.659.061/0001-59;2025-12-31;1;MPM CORPÓREOS S.A.;025445;FRE WEB;148774;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148774
26.659.061/0001-59;2025-12-31;2;MPM CORPÓREOS S.A.;025445;FRE WEB;149301;2025-06-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149301
26.664.057/0001-89;2025-12-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;FRE WEB;148498;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148498
26.845.702/0001-60;2025-12-31;1;BELÉM TRANSMISSORA DE ENERGIA S.A;024457;FRE WEB;149197;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149197
26.845.702/0001-60;2025-12-31;2;BELÉM TRANSMISSORA DE ENERGIA S.A;024457;FRE WEB;149247;2025-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149247
26.982.634/0001-80;2025-12-31;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;FRE WEB;149169;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149169
27.093.558/0001-15;2025-12-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;022012;FRE WEB;148785;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148785
27.137.879/0001-74;2025-12-31;1;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;024147;FRE WEB;149052;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149052
27.157.474/0001-06;2025-12-31;1;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;025615;FRE WEB;148502;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148502
27.157.474/0001-06;2025-12-31;2;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;025615;FRE WEB;149054;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149054
27.743.642/0001-37;2025-12-31;1;CONSTRUTORA METROCASA S.A.;027340;FRE WEB;148773;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148773
27.956.690/0001-03;2025-12-31;1;AUZZA SECURITIZADORA S. A.;024333;FRE WEB;147437;2025-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147437
27.956.690/0001-03;2025-12-31;2;AUZZA SECURITIZADORA S. A.;024333;FRE WEB;148667;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148667
27.967.244/0001-02;2025-12-31;1;EQUATORIAL TRANSMISSORA 8 SPE S.A.;024481;FRE WEB;149116;2025-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149116
28.019.100/0001-89;2025-12-31;1;VIAPAULISTA S.A.;025607;FRE WEB;146819;2025-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146819
28.019.100/0001-89;2025-12-31;2;VIAPAULISTA S.A.;025607;FRE WEB;146868;2025-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146868
28.127.603/0001-78;2025-12-31;1;BANESTES S.A. - BCO EST ESPIRITO SANTO;001155;FRE WEB;148262;2025-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148262
28.127.603/0001-78;2025-12-31;2;BANESTES S.A. - BCO EST ESPIRITO SANTO;001155;FRE WEB;148379;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148379
28.127.603/0001-78;2025-12-31;3;BANESTES S.A. - BCO EST ESPIRITO SANTO;001155;FRE WEB;149404;2025-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149404
28.152.650/0001-71;2025-12-31;1;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;015342;FRE WEB;148626;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148626
28.152.650/0001-71;2025-12-31;2;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;015342;FRE WEB;149434;2025-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149434
28.195.667/0001-06;2025-12-31;1;BCO ABC BRASIL S.A.;020958;FRE WEB;148353;2025-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148353
28.201.130/0001-01;2025-12-31;1;ENERGISA TRANSMISSÃO DE ENERGIA S/A;024589;FRE WEB;148617;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148617
28.594.234/0001-23;2025-12-31;1;AUREN ENERGIA S.A.;026620;FRE WEB;148846;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148846
28.925.264/0001-75;2025-12-31;1;COMPANHIA ENERGÉTICA JAGUARA;024422;FRE WEB;147792;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147792
28.942.127/0001-49;2025-12-31;1;COMPANHIA ENERGÉTICA MIRANDA;024430;FRE WEB;147793;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147793
29.780.061/0001-09;2025-12-31;1;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;013781;FRE WEB;148654;2025-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148654
29.884.545/0001-90;2025-12-31;1;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;027456;FRE WEB;148445;2025-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148445
