CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
21.389.501/0001-81;31/12/2024;5;COMPASS GÁS E ENERGIA S.A.;025127;FRE WEB;143386;18/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143386
21.389.501/0001-81;31/12/2024;6;COMPASS GÁS E ENERGIA S.A.;025127;FRE WEB;144160;07/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144160
21.389.501/0001-81;31/12/2024;7;COMPASS GÁS E ENERGIA S.A.;025127;FRE WEB;144249;10/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144249
21.414.457/0001-12;31/12/2024;1;LEADS CIA. SECURITIZADORA;023558;FRE WEB;138199;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138199
21.728.083/0001-00;31/12/2024;1;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;FRE WEB;138621;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138621
21.728.083/0001-00;31/12/2024;2;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;FRE WEB;138747;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138747
21.728.083/0001-00;31/12/2024;3;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;FRE WEB;138902;04/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138902
21.728.083/0001-00;31/12/2024;4;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;FRE WEB;142061;04/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142061
21.948.105/0001-47;31/12/2024;1;BTGI QUARTZO PARTICIPAÇÕES S/A;023850;FRE WEB;138601;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138601
21.976.510/0001-79;31/12/2024;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;FRE WEB;138662;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138662
22.163.297/0001-49;31/12/2024;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;FRE WEB;138051;28/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138051
22.261.473/0001-85;31/12/2024;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;138533;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138533
22.261.473/0001-85;31/12/2024;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;139397;02/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139397
22.261.473/0001-85;31/12/2024;3;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;140013;30/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140013
22.261.473/0001-85;31/12/2024;4;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;141301;19/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141301
22.261.473/0001-85;31/12/2024;5;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;141411;23/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141411
22.261.473/0001-85;31/12/2024;6;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;143536;26/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143536
22.261.473/0001-85;31/12/2024;7;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;FRE WEB;144136;07/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144136
22.266.175/0001-88;31/12/2024;1;FERTILIZANTES HERINGER S.A.;020621;FRE WEB;138711;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138711
22.266.175/0001-88;31/12/2024;2;FERTILIZANTES HERINGER S.A.;020621;FRE WEB;141761;17/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141761
22.266.175/0001-88;31/12/2024;3;FERTILIZANTES HERINGER S.A.;020621;FRE WEB;141917;27/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141917
22.266.175/0001-88;31/12/2024;4;FERTILIZANTES HERINGER S.A.;020621;FRE WEB;143635;03/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143635
22.266.175/0001-88;31/12/2024;5;FERTILIZANTES HERINGER S.A.;020621;FRE WEB;144169;08/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144169
22.543.331/0001-00;31/12/2024;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;137977;28/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137977
22.543.331/0001-00;31/12/2024;2;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;141813;20/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141813
22.543.331/0001-00;31/12/2024;3;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;142144;10/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142144
22.543.331/0001-00;31/12/2024;4;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;142558;05/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142558
22.543.331/0001-00;31/12/2024;5;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;143421;19/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143421
22.543.331/0001-00;31/12/2024;6;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;FRE WEB;144042;30/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144042
23.041.875/0001-37;31/12/2024;1;ALMACENES ÉXITO S.A.;080225;FRE WEB;138615;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138615
23.041.875/0001-37;31/12/2024;2;ALMACENES ÉXITO S.A.;080225;FRE WEB;139193;21/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139193
23.041.875/0001-37;31/12/2024;3;ALMACENES ÉXITO S.A.;080225;FRE WEB;142005;02/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142005
23.041.875/0001-37;31/12/2024;4;ALMACENES ÉXITO S.A.;080225;FRE WEB;143527;26/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143527
23.096.269/0001-19;31/12/2024;1;RIO PARANA ENERGIA S.A.;025623;FRE WEB;138394;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138394
23.236.821/0001-27;31/12/2024;1;PATRIMAR ENGENHARIA S.A.;025305;FRE WEB;138374;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138374
23.236.821/0001-27;31/12/2024;2;PATRIMAR ENGENHARIA S.A.;025305;FRE WEB;141498;30/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141498
23.236.821/0001-27;31/12/2024;3;PATRIMAR ENGENHARIA S.A.;025305;FRE WEB;142192;14/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142192
23.236.821/0001-27;31/12/2024;4;PATRIMAR ENGENHARIA S.A.;025305;FRE WEB;143688;05/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143688
23.373.000/0001-32;31/12/2024;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;138809;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138809
23.373.000/0001-32;31/12/2024;2;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;138885;03/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138885
23.373.000/0001-32;31/12/2024;3;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;139239;25/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139239
23.373.000/0001-32;31/12/2024;4;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;139444;03/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139444
23.373.000/0001-32;31/12/2024;5;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;141315;20/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141315
23.373.000/0001-32;31/12/2024;6;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;141467;28/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141467
23.373.000/0001-32;31/12/2024;7;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;142225;17/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142225
23.373.000/0001-32;31/12/2024;8;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;142396;29/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142396
23.373.000/0001-32;31/12/2024;9;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;143413;19/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143413
23.373.000/0001-32;31/12/2024;10;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;143573;28/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143573
23.373.000/0001-32;31/12/2024;11;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;143748;10/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143748
23.373.000/0001-32;31/12/2024;12;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;FRE WEB;144396;23/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144396
23.438.929/0001-00;31/12/2024;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;136102;01/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136102
23.438.929/0001-00;31/12/2024;2;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;137729;20/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137729
23.438.929/0001-00;31/12/2024;3;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;139241;25/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139241
23.438.929/0001-00;31/12/2024;4;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;139522;08/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139522
23.438.929/0001-00;31/12/2024;5;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;142485;01/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142485
23.438.929/0001-00;31/12/2024;6;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;142938;12/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142938
23.438.929/0001-00;31/12/2024;7;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;FRE WEB;143989;26/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143989
23.994.857/0001-70;31/12/2024;1;ATOM EDUCAÇÃO E EDITORA S.A.;027677;FRE WEB;139946;26/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139946
23.994.857/0001-70;31/12/2024;2;ATOM EDUCAÇÃO E EDITORA S.A.;027677;FRE WEB;142391;28/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142391
23.994.857/0001-70;31/12/2024;3;ATOM EDUCAÇÃO E EDITORA S.A.;027677;FRE WEB;143750;10/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143750
23.994.857/0001-70;31/12/2024;4;ATOM EDUCAÇÃO E EDITORA S.A.;027677;FRE WEB;143938;20/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143938
23.994.857/0001-70;31/12/2024;5;ATOM EDUCAÇÃO E EDITORA S.A.;027677;FRE WEB;144182;08/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144182
24.230.275/0001-80;31/12/2024;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;FRE WEB;138329;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138329
24.230.275/0001-80;31/12/2024;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;FRE WEB;139853;24/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139853
24.230.275/0001-80;31/12/2024;3;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;FRE WEB;141434;26/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141434
24.230.275/0001-80;31/12/2024;4;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;FRE WEB;141595;04/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141595
24.396.489/0001-20;31/12/2024;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;FRE WEB;138843;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138843
24.396.489/0001-20;31/12/2024;2;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;FRE WEB;139963;29/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139963
24.396.489/0001-20;31/12/2024;3;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;FRE WEB;141329;20/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141329
24.396.489/0001-20;31/12/2024;4;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;FRE WEB;141480;29/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141480
24.396.489/0001-20;31/12/2024;5;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;FRE WEB;143438;21/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143438
24.624.490/0001-65;31/12/2024;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;FRE WEB;138617;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138617
24.624.490/0001-65;31/12/2024;2;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;FRE WEB;138911;04/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138911
24.624.490/0001-65;31/12/2024;3;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;FRE WEB;142055;04/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142055
24.624.551/0001-94;31/12/2024;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;FRE WEB;144092;03/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144092
24.921.465/0001-43;31/12/2024;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;FRE WEB;134130;20/02/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134130
24.921.465/0001-43;31/12/2024;2;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;FRE WEB;138339;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138339
24.921.465/0001-43;31/12/2024;3;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;FRE WEB;143522;26/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143522
24.921.465/0001-43;31/12/2024;4;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;FRE WEB;143562;28/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143562
24.962.466/0001-36;31/12/2024;1;RUMO MALHA NORTE S.A.;015300;FRE WEB;138718;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138718
24.962.466/0001-36;31/12/2024;2;RUMO MALHA NORTE S.A.;015300;FRE WEB;139365;01/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139365
24.962.466/0001-36;31/12/2024;3;RUMO MALHA NORTE S.A.;015300;FRE WEB;143302;14/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143302
24.962.466/0001-36;31/12/2024;4;RUMO MALHA NORTE S.A.;015300;FRE WEB;143741;10/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143741
24.962.466/0001-36;31/12/2024;5;RUMO MALHA NORTE S.A.;015300;FRE WEB;144021;27/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144021
24.990.777/0001-09;31/12/2024;1;GRUPO MATEUS S.A.;025186;FRE WEB;138344;29/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138344
24.990.777/0001-09;31/12/2024;2;GRUPO MATEUS S.A.;025186;FRE WEB;139154;18/06/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139154
24.990.777/0001-09;31/12/2024;3;GRUPO MATEUS S.A.;025186;FRE WEB;141096;14/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141096
24.990.777/0001-09;31/12/2024;4;GRUPO MATEUS S.A.;025186;FRE WEB;142270;21/10/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142270
24.990.777/0001-09;31/12/2024;5;GRUPO MATEUS S.A.;025186;FRE WEB;143511;25/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143511
24.990.777/0001-09;31/12/2024;6;GRUPO MATEUS S.A.;025186;FRE WEB;143854;17/12/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143854
24.990.777/0001-09;31/12/2024;7;GRUPO MATEUS S.A.;025186;FRE WEB;144080;02/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144080
25.249.439/0001-83;31/12/2024;1;HOSPITAL CARE CALEDONIA S.A.;025771;FRE WEB;138605;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138605
25.369.840/0001-57;31/12/2024;1;COMERC ENERGIA S.A.;026280;FRE WEB;138659;31/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138659
25.369.840/0001-57;31/12/2024;2;COMERC ENERGIA S.A.;026280;FRE WEB;139616;12/07/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139616
25.369.840/0001-57;31/12/2024;3;COMERC ENERGIA S.A.;026280;FRE WEB;141528;30/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141528
25.369.840/0001-57;31/12/2024;4;COMERC ENERGIA S.A.;026280;FRE WEB;141606;05/09/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141606
25.369.840/0001-57;31/12/2024;5;COMERC ENERGIA S.A.;026280;FRE WEB;143393;18/11/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143393
25.369.840/0001-57;31/12/2024;6;COMERC ENERGIA S.A.;026280;FRE WEB;144437;27/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144437
25.369.840/0001-57;31/12/2024;7;COMERC ENERGIA S.A.;026280;FRE WEB;144461;29/01/2025;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144461
26.072.786/0001-46;31/12/2024;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;FRE WEB;137930;27/05/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137930
26.072.786/0001-46;31/12/2024;2;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;FRE WEB;141423;26/08/2024;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141423
