CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
12.648.327/0001-53;2024-12-31;9;HIDROVIAS DO BRASIL S.A.;022675;FRE WEB;142156;2024-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142156
12.648.327/0001-53;2024-12-31;10;HIDROVIAS DO BRASIL S.A.;022675;FRE WEB;143622;2024-12-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143622
12.648.327/0001-53;2024-12-31;11;HIDROVIAS DO BRASIL S.A.;022675;FRE WEB;143942;2024-12-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143942
12.648.327/0001-53;2024-12-31;12;HIDROVIAS DO BRASIL S.A.;022675;FRE WEB;144100;2025-01-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144100
12.648.327/0001-53;2024-12-31;13;HIDROVIAS DO BRASIL S.A.;022675;FRE WEB;144352;2025-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144352
12.919.786/0001-24;2024-12-31;1;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;024066;FRE WEB;138864;2024-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138864
13.009.717/0001-46;2024-12-31;1;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;138787;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138787
13.009.717/0001-46;2024-12-31;2;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;141459;2024-08-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141459
13.009.717/0001-46;2024-12-31;3;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;141628;2024-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141628
13.009.717/0001-46;2024-12-31;4;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;141732;2024-09-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141732
13.009.717/0001-46;2024-12-31;5;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;142035;2024-10-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142035
13.009.717/0001-46;2024-12-31;6;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;143637;2024-12-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143637
13.009.717/0001-46;2024-12-31;7;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;144001;2024-12-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144001
13.009.717/0001-46;2024-12-31;8;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;FRE WEB;144119;2025-01-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144119
13.017.462/0001-63;2024-12-31;1;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;018996;FRE WEB;138214;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138214
13.217.485/0001-11;2024-12-31;1;GRUPO SBF S.A.;024694;FRE WEB;138065;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138065
13.217.485/0001-11;2024-12-31;2;GRUPO SBF S.A.;024694;FRE WEB;141281;2024-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141281
13.217.485/0001-11;2024-12-31;3;GRUPO SBF S.A.;024694;FRE WEB;141452;2024-08-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141452
13.217.485/0001-11;2024-12-31;4;GRUPO SBF S.A.;024694;FRE WEB;142970;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142970
13.217.485/0001-11;2024-12-31;5;GRUPO SBF S.A.;024694;FRE WEB;144376;2025-01-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144376
13.270.520/0001-66;2024-12-31;1;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;FRE WEB;138805;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138805
13.270.520/0001-66;2024-12-31;2;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;FRE WEB;139932;2024-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139932
13.270.520/0001-66;2024-12-31;3;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;FRE WEB;141688;2024-09-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141688
13.270.520/0001-66;2024-12-31;4;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;FRE WEB;142479;2024-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142479
13.270.520/0001-66;2024-12-31;5;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;FRE WEB;143907;2024-12-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143907
13.270.520/0001-66;2024-12-31;6;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;FRE WEB;144482;2025-01-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144482
13.444.994/0001-87;2024-12-31;1;MLOG S.A.;022586;FRE WEB;138637;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138637
13.444.994/0001-87;2024-12-31;2;MLOG S.A.;022586;FRE WEB;139037;2024-06-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139037
13.444.994/0001-87;2024-12-31;3;MLOG S.A.;022586;FRE WEB;143792;2024-12-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143792
13.522.948/0001-59;2024-12-31;1;SAFIRA HOLDING S.A.;027138;FRE WEB;138802;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138802
13.522.948/0001-59;2024-12-31;2;SAFIRA HOLDING S.A.;027138;FRE WEB;139860;2024-07-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139860
13.522.948/0001-59;2024-12-31;3;SAFIRA HOLDING S.A.;027138;FRE WEB;144393;2025-01-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144393
13.574.594/0001-96;2024-12-31;1;ZAMP SA;024317;FRE WEB;138737;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138737
13.574.594/0001-96;2024-12-31;2;ZAMP SA;024317;FRE WEB;139071;2024-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139071
13.574.594/0001-96;2024-12-31;3;ZAMP SA;024317;FRE WEB;139119;2024-06-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139119
13.574.594/0001-96;2024-12-31;4;ZAMP SA;024317;FRE WEB;139572;2024-07-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139572
13.574.594/0001-96;2024-12-31;5;ZAMP SA;024317;FRE WEB;140466;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140466
13.574.594/0001-96;2024-12-31;6;ZAMP SA;024317;FRE WEB;141343;2024-08-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141343
13.574.594/0001-96;2024-12-31;7;ZAMP SA;024317;FRE WEB;142143;2024-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142143
13.574.594/0001-96;2024-12-31;8;ZAMP SA;024317;FRE WEB;142210;2024-10-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142210
13.574.594/0001-96;2024-12-31;9;ZAMP SA;024317;FRE WEB;142368;2024-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142368
13.574.594/0001-96;2024-12-31;10;ZAMP SA;024317;FRE WEB;142439;2024-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142439
13.574.594/0001-96;2024-12-31;11;ZAMP SA;024317;FRE WEB;142490;2024-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142490
13.574.594/0001-96;2024-12-31;12;ZAMP SA;024317;FRE WEB;142545;2024-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142545
13.574.594/0001-96;2024-12-31;13;ZAMP SA;024317;FRE WEB;142564;2024-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142564
13.574.594/0001-96;2024-12-31;14;ZAMP SA;024317;FRE WEB;143486;2024-11-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143486
13.574.594/0001-96;2024-12-31;15;ZAMP SA;024317;FRE WEB;144260;2025-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144260
13.584.310/0001-42;2024-12-31;1;SUGOI S.A.;023957;FRE WEB;143873;2024-12-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143873
13.584.310/0001-42;2024-12-31;2;SUGOI S.A.;023957;FRE WEB;143968;2024-12-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143968
13.584.310/0001-42;2024-12-31;3;SUGOI S.A.;023957;FRE WEB;144197;2025-01-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144197
13.783.221/0004-78;2024-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;FRE WEB;135865;2024-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135865
13.783.221/0004-78;2024-12-31;2;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;FRE WEB;139757;2024-07-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139757
13.783.221/0004-78;2024-12-31;3;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;FRE WEB;143801;2024-12-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143801
13.783.221/0004-78;2024-12-31;4;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;FRE WEB;144107;2025-01-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144107
14.110.585/0001-07;2024-12-31;1;MÉLIUZ S.A.;025232;FRE WEB;138037;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138037
14.110.585/0001-07;2024-12-31;2;MÉLIUZ S.A.;025232;FRE WEB;140377;2024-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140377
14.110.585/0001-07;2024-12-31;3;MÉLIUZ S.A.;025232;FRE WEB;141082;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141082
14.110.585/0001-07;2024-12-31;4;MÉLIUZ S.A.;025232;FRE WEB;141669;2024-09-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141669
14.110.585/0001-07;2024-12-31;5;MÉLIUZ S.A.;025232;FRE WEB;141806;2024-09-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141806
14.110.585/0001-07;2024-12-31;6;MÉLIUZ S.A.;025232;FRE WEB;142187;2024-10-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142187
14.110.585/0001-07;2024-12-31;7;MÉLIUZ S.A.;025232;FRE WEB;143309;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143309
14.110.585/0001-07;2024-12-31;8;MÉLIUZ S.A.;025232;FRE WEB;144076;2025-01-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144076
14.110.585/0001-07;2024-12-31;9;MÉLIUZ S.A.;025232;FRE WEB;144363;2025-01-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144363
14.127.813/0001-51;2024-12-31;1;REAG INVESTIMENTOS S.A.;025887;FRE WEB;138197;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138197
14.127.813/0001-51;2024-12-31;2;REAG INVESTIMENTOS S.A.;025887;FRE WEB;138628;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138628
14.127.813/0001-51;2024-12-31;3;REAG INVESTIMENTOS S.A.;025887;FRE WEB;141642;2024-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141642
14.127.813/0001-51;2024-12-31;4;REAG INVESTIMENTOS S.A.;025887;FRE WEB;142094;2024-10-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142094
14.127.813/0001-51;2024-12-31;5;REAG INVESTIMENTOS S.A.;025887;FRE WEB;142168;2024-10-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142168
14.127.813/0001-51;2024-12-31;6;REAG INVESTIMENTOS S.A.;025887;FRE WEB;143711;2024-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143711
14.127.813/0001-51;2024-12-31;7;REAG INVESTIMENTOS S.A.;025887;FRE WEB;143830;2024-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143830
14.127.813/0001-51;2024-12-31;8;REAG INVESTIMENTOS S.A.;025887;FRE WEB;144104;2025-01-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144104
14.127.813/0001-51;2024-12-31;9;REAG INVESTIMENTOS S.A.;025887;FRE WEB;144171;2025-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144171
14.127.813/0001-51;2024-12-31;10;REAG INVESTIMENTOS S.A.;025887;FRE WEB;144216;2025-01-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144216
14.127.813/0001-51;2024-12-31;11;REAG INVESTIMENTOS S.A.;025887;FRE WEB;144226;2025-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144226
14.127.813/0001-51;2024-12-31;12;REAG INVESTIMENTOS S.A.;025887;FRE WEB;144449;2025-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144449
14.191.427/0001-29;2024-12-31;1;GRANBIO INVESTIMENTOS S.A.;025321;FRE WEB;137779;2024-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137779
14.292.540/0001-09;2024-12-31;1;BRAZIL TOWER, CESSÃO DE INFRA-ESTRUTURAS S.A;027316;FRE WEB;137992;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137992
14.292.540/0001-09;2024-12-31;2;BRAZIL TOWER, CESSÃO DE INFRA-ESTRUTURAS S.A;027316;FRE WEB;139364;2024-07-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139364
14.388.334/0001-99;2024-12-31;1;PARANA BCO S.A.;020729;FRE WEB;138725;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138725
14.388.334/0001-99;2024-12-31;2;PARANA BCO S.A.;020729;FRE WEB;139264;2024-06-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139264
14.388.334/0001-99;2024-12-31;3;PARANA BCO S.A.;020729;FRE WEB;139535;2024-07-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139535
14.388.334/0001-99;2024-12-31;4;PARANA BCO S.A.;020729;FRE WEB;139864;2024-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139864
14.388.334/0001-99;2024-12-31;5;PARANA BCO S.A.;020729;FRE WEB;140359;2024-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140359
14.388.334/0001-99;2024-12-31;6;PARANA BCO S.A.;020729;FRE WEB;141638;2024-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141638
14.388.334/0001-99;2024-12-31;7;PARANA BCO S.A.;020729;FRE WEB;142016;2024-10-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142016
14.388.334/0001-99;2024-12-31;8;PARANA BCO S.A.;020729;FRE WEB;142132;2024-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142132
14.776.142/0001-50;2024-12-31;1;WESTWING COMÉRCIO VAREJISTA S.A.;025518;FRE WEB;138697;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138697
14.776.142/0001-50;2024-12-31;2;WESTWING COMÉRCIO VAREJISTA S.A.;025518;FRE WEB;142844;2024-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142844
14.776.142/0001-50;2024-12-31;3;WESTWING COMÉRCIO VAREJISTA S.A.;025518;FRE WEB;142934;2024-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142934
14.776.142/0001-50;2024-12-31;4;WESTWING COMÉRCIO VAREJISTA S.A.;025518;FRE WEB;143849;2024-12-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143849
14.785.152/0001-51;2024-12-31;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;FRE WEB;138312;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138312
14.785.152/0001-51;2024-12-31;2;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;FRE WEB;141076;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141076
14.785.152/0001-51;2024-12-31;3;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;FRE WEB;142095;2024-10-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142095
14.785.152/0001-51;2024-12-31;4;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;FRE WEB;142764;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142764
14.796.754/0001-04;2024-12-31;1;ENGELHART CTP (BRASIL) S.A.;027553;FRE WEB;137243;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137243
14.796.754/0001-04;2024-12-31;2;ENGELHART CTP (BRASIL) S.A.;027553;FRE WEB;139754;2024-07-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139754
14.796.754/0001-04;2024-12-31;3;ENGELHART CTP (BRASIL) S.A.;027553;FRE WEB;140776;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140776
14.807.945/0001-24;2024-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;FRE WEB;138712;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138712
14.807.945/0001-24;2024-12-31;2;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;FRE WEB;143909;2024-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143909
14.882.295/0001-81;2024-12-31;1;CBO HOLDING S.A.;023620;FRE WEB;138152;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138152
14.882.295/0001-81;2024-12-31;2;CBO HOLDING S.A.;023620;FRE WEB;142130;2024-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142130
14.882.295/0001-81;2024-12-31;3;CBO HOLDING S.A.;023620;FRE WEB;143781;2024-12-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143781
14.882.295/0001-81;2024-12-31;4;CBO HOLDING S.A.;023620;FRE WEB;144128;2025-01-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144128
14.998.371/0001-19;2024-12-31;1;J. MACEDO S.A.;021156;FRE WEB;138668;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138668
14.998.371/0001-19;2024-12-31;2;J. MACEDO S.A.;021156;FRE WEB;139436;2024-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139436
14.998.371/0001-19;2024-12-31;3;J. MACEDO S.A.;021156;FRE WEB;142370;2024-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142370
15.073.274/0001-88;2024-12-31;1;PPLA PARTICIPATIONS LTD.;080152;FRE WEB;138753;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138753
15.090.690/0001-94;2024-12-31;1;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;026638;FRE WEB;138057;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138057
15.114.494/0001-02;2024-12-31;1;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;027260;FRE WEB;138323;2024-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138323
